DATA,DIA,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24,H25,TOTAL
27/07/2013,Dissabte,5261.44,4861.52,4584.74,4431.81,4328.23,4238.77,4189.75,4287.84,4689.96,5220.78,5716.00,5947.67,6093.72,6180.81,6068.61,5950.84,5851.15,5829.09,5767.70,5747.4,5717.09,5822.59,5640.93,5235.71,0.00,127664.14
28/07/2013,Diumenge,4839.95,4495.70,4246.87,4056.35,3947.78,3890.10,3813.86,3797.80,4030.90,4409.77,4736.22,4933.19,5093.66,5311.67,5321.77,5278.38,5196.22,5094.76,5046.93,5042.39,5141.91,5545.05,5544.70,5143.59,0.00,113959.51
29/07/2013,Dilluns,4677.22,4297.64,3965.73,3839.52,3832.32,3973.00,4484.96,4974.61,5600.71,6103.81,6481.21,6631.78,6801.29,6810.49,6584.20,6526.45,6516.10,6513.84,6324.12,6151.19,5986.62,6031.74,5724.35,5246.94,0.00,134079.83
30/07/2013,Dimarts,4825.66,4460.49,4230.88,4133.77,4120.33,4200.39,4590.60,5091.36,5658.12,6198.72,6613.40,6778.01,6912.70,6888.14,6624.94,6585.22,6608.76,6614.56,6465.55,6295.31,6118.64,6145.30,5807.34,5315.64,0.00,137283.80
31/07/2013,Dimecres,4842.53,4450.79,4232.98,4138.84,4125.79,4223.01,4629.68,5122.71,5725.94,6253.79,6700.55,6884.38,7061.68,7082.66,6863.15,6819.12,6823.31,6775.77,6620.14,6432.57,6247.06,6258.97,5925.41,5451.91,0.00,139692.73
01/08/2013,Dijous,4987.85,4577.52,4327.40,4209.49,4180.02,4256.15,4623.79,5090.95,5723.75,6295.52,6756.61,6982.82,7188.59,7224.77,6982.19,6912.00,6909.56,6913.98,6736.67,6511.58,6314.87,6322.38,5980.45,5486.18,0.00,141495.06
02/08/2013,Divendres,4969.43,4571.98,4328.56,4220.49,4182.52,4257.31,4615.35,5051.38,5658.32,6214.96,6663.11,6878.04,7047.90,7084.18,6838.73,6721.35,6647.55,6620.07,6452.87,6289.5,6129.14,6170.17,5856.96,5403.16,0.00,138873.02
03/08/2013,Dissabte,4969.14,4574.98,4275.79,4107.37,3992.63,3931.67,3908.83,3979.52,4291.38,4752.84,5134.50,5276.54,5347.72,5410.09,5266.82,5118.49,5022.87,5040.39,5047.07,5047.71,5083.41,5285.09,5100.56,4726.99,0.00,114692.38
04/08/2013,Diumenge,4395.53,4054.76,3781.81,3634.09,3556.21,3520.47,3476.73,3432.84,3670.32,4030.07,4346.20,4515.54,4637.78,4811.04,4853.30,4773.88,4699.43,4597.12,4626.28,4664.59,4758.42,5172.87,5172.56,4816.56,0.00,103998.37
05/08/2013,Dilluns,4378.44,4022.56,3808.39,3706.39,3691.10,3812.81,4200.42,4543.29,5153.93,5704.40,6124.93,6326.23,6500.16,6578.20,6426.04,6343.33,6296.24,6269.37,6121.99,5967.5,5871.60,6023.98,5683.43,5155.79,0.00,128710.49
06/08/2013,Dimarts,4682.34,4336.10,4122.53,4000.20,3942.39,4024.85,4377.21,4697.99,5316.36,5896.57,6332.42,6543.21,6702.95,6758.63,6553.24,6436.17,6406.68,6384.40,6249.60,6094.91,6001.93,6132.81,5756.52,5286.81,0.00,133036.83
07/08/2013,Dimecres,4814.30,4438.88,4234.61,4120.94,4074.32,4151.02,4515.19,4869.33,5418.11,5873.36,6224.76,6407.62,6595.16,6640.86,6412.79,6293.66,6198.90,6107.42,5986.54,5873.37,5832.82,5888.20,5449.59,4989.06,0.00,131410.80
08/08/2013,Dijous,4537.96,4187.07,3962.00,3830.71,3787.71,3864.90,4138.18,4407.72,4903.67,5352.72,5676.84,5823.93,5937.42,5958.86,5768.83,5664.78,5629.93,5602.09,5498.76,5418.57,5354.93,5517.22,5175.25,4749.73,0.00,120749.77
09/08/2013,Divendres,4353.17,4045.71,3856.89,3756.62,3726.65,3790.68,4087.05,4385.38,4884.95,5326.35,5661.81,5829.05,5927.37,5956.09,5761.63,5631.70,5593.92,5614.63,5563.67,5496.8,5411.15,5582.25,5225.00,4807.48,0.00,120276.00
10/08/2013,Dissabte,4433.08,4121.61,3903.22,3767.05,3693.28,3678.20,3710.10,3743.23,4068.19,4495.51,4858.93,4977.44,5064.70,5130.25,5050.83,4941.71,4846.42,4840.09,4854.92,4866.05,4900.55,5160.54,4907.91,4546.64,0.00,108560.43
11/08/2013,Diumenge,4193.96,3897.40,3700.45,3555.58,3476.83,3464.40,3452.93,3369.91,3583.39,3908.89,4174.01,4339.19,4439.29,4594.58,4632.18,4557.38,4454.11,4405.22,4430.41,4481.15,4570.61,5030.87,4912.37,4552.47,0.00,100177.54
12/08/2013,Dilluns,4168.67,3851.06,3651.11,3555.69,3545.88,3650.76,3968.67,4228.34,4692.05,5186.77,5527.10,5703.66,5861.92,5952.69,5826.27,5749.61,5750.81,5768.06,5693.96,5607.38,5552.66,5767.84,5366.27,4909.28,0.00,119536.50
13/08/2013,Dimarts,4497.35,4154.76,3948.59,3849.63,3817.25,3885.91,4149.49,4412.64,4894.97,5395.08,5765.11,5964.11,6120.61,6188.32,6060.01,5937.05,5894.87,5880.86,5769.08,5663.99,5603.85,5769.53,5361.52,4904.21,0.00,123888.76
14/08/2013,Dimecres,4486.90,4138.84,3962.56,3845.94,3816.52,3878.55,4136.04,4399.72,4869.17,5345.47,5699.24,5881.10,6044.10,6129.31,5971.26,5870.71,5830.78,5843.22,5808.19,5704.76,5646.47,5797.03,5453.08,5022.59,0.00,123581.54
15/08/2013,Dijous,4644.04,4285.35,4093.20,3948.27,3832.13,3847.66,3863.98,3834.41,4056.84,4386.58,4584.55,4668.07,4756.35,4881.96,4861.89,4769.30,4700.61,4728.52,4696.47,4707.84,4760.23,5186.47,4944.78,4656.19,0.00,107695.67
16/08/2013,Divendres,4372.31,3995.36,3880.99,3776.73,3687.40,3743.30,4067.48,4287.67,4746.94,5222.66,5584.04,5756.06,5905.87,6002.69,5902.85,5775.93,5669.83,5628.03,5544.53,5501.31,5524.73,5650.67,5242.20,4843.69,0.00,120313.27
